Example,Generated Java Code
188,"import java.io.File;
import java.text.SimpleDateFormat;
import java.util.Date;

public class MediaRecorder {
    private String dirName;
    private String mOutputPath;
    private MediaMuxer mMediaMuxer;
    private int mStartedCount;
    private boolean DEBUG;
    private String TAG = ""MediaRecorder"";
    private SimpleDateFormat mDateTimeFormat;
    private boolean mIsStarted;
    private int mEncoderCount;
    private MediaEncoder audioEncoder;
    private MediaEncoder videoEncoder;

    public void prepare(String dirName, String mOutputPath, MediaMuxer mMediaMuxer,
                        int mStartedCount, boolean DEBUG) {
        this.dirName = dirName;
        this.mOutputPath = mOutputPath;
        this.mMediaMuxer = mMediaMuxer;
        this.mStartedCount = mStartedCount;
        this.DEBUG = DEBUG;

        // Initialize media encoders
        audioEncoder = new MediaEncoder();
        videoEncoder = new MediaEncoder();

        // Assign encoders to muxer
        mMediaMuxer.setAudioEncoder(audioEncoder);
        mMediaMuxer.setVideoEncoder(videoEncoder);

        // Set output path for recording
        mOutputPath = getOutputPath(mOutputPath, dirName);
    }

    private String getDateTimeString() {
        return mDateTimeFormat.format(new Date());
    }

    public void stop() {
        // Stop recording
        mIsStarted = false;
        mStartedCount++;
    }

    public void addEncoder(MediaEncoder encoder) {
        if (encoder instanceof MediaEncoder) {
            switch (encoder.getType()) {
                case Audio:
                    audioEncoder = (MediaEncoder) encoder;
                    break;
                case Video:
                    videoEncoder = (MediaEncoder) encoder;
                    break;
                default:
                    break;
            }
        } else {
            // Handle invalid media encoder
            System.out.println(""Invalid media encoder type"");
        }
    }

    public boolean startRecording() {
        if (!mIsStarted && mStartedCount == 0) {
            mIsStarted = true;
            return true;
        } else {
            return false;
        }
    }

    private String getOutputPath(String mOutputPath, String dirName) {
        // Get output path with directory name
        return new File(dirName).getAbsolutePath() + ""/"" + mOutputPath;
    }

    public boolean isStarted() {
        return mIsStarted;
    }

    public String getOutputPath() {
        return mOutputPath;
    }

    public void stopRecording() {
        // Stop recording
        mMediaMuxer.stop();
    }

    public void writeSampleData(byte[] data, int size) {
        if (mMediaMuxer != null && !mIsStarted) {
            // Write sample data to muxer
            mMediaMuxer.writeSample(data, size);
        }
    }
}

// MediaMuxer class implementation
public class MediaMuxer {
    private MediaEncoder audioEncoder;
    private MediaEncoder videoEncoder;

    public void setAudioEncoder(MediaEncoder encoder) {
        audioEncoder = encoder;
    }

    public void setVideoEncoder(MediaEncoder encoder) {
        videoEncoder = encoder;
    }

    // Add methods to write sample data
}

// MediaEncoder class implementation
public abstract class MediaEncoder {
    protected String type;

    public MediaEncoder() {}

    public void setType(String type) {
        this.type = type;
    }

    public abstract void start();
    public abstract void stop();

    public int getType() {
        return type.equals(""Audio"") ? 1 : 2; // Replace with actual value
    }
}"
189,"public class ScrollEndCalculator {

    private float mDuration;
    private Interpolator mInterpolator;

    public ScrollEndCalculator(float duration, Interpolator interpolator) {
        this.mDuration = duration;
        this.mInterpolator = interpolator;
    }

    /**
     * Computes where the scroll will end.
     * Valid only for fling scrolls.
     *
     * @param isFinished Whether the animation has finished.
     * @return Where the scroll will end. Returns -1 if not finished yet.
     */
    public float computeEndScrollPosition(boolean isFinished) {
        if (isFinished) {
            return -1; // Animation has already finished
        }

        // Calculate current position based on interpolator
        float curr = mInterpolator.getInterpolatedValue(mStart, 0f, 1f, mCurr);

        // Calculate end position
        float endX = mInterpolator.getInterpolatedValue(mStart, 0f, 1f, 1f - curr);

        return endX;
    }

    /**
     * Computes the time when the scroll will end.
     *
     * @param isFinished Whether the animation has finished.
     * @return The time when the scroll will end. Returns -1 if not finished yet.
     */
    public float computeEndTime(boolean isFinished) {
        if (isFinished) {
            return -1; // Animation has already finished
        }

        // Calculate current position based on interpolator
        float curr = mInterpolator.getInterpolatedValue(mStart, 0f, 1f, mCurr);

        // Calculate end time
        float endTime = mStartTime + (mDuration * (1 - curr));

        return endTime;
    }
}

class Interpolator {
    /**
     * Returns the interpolated value of a variable based on given points.
     *
     * @param start       Starting point of animation.
     * @param valueAtStart Value at starting point.
     * @param valueAtEnd   Value at ending point.
     * @param value        Current value.
     * @return Interpolated value.
     */
    public float getInterpolatedValue(float start, float valueAtStart, float valueAtEnd, float value) {
        // Basic linear interpolation
        return valueAtStart + (valueAtEnd - valueAtStart) * (value - start);
    }
}"
190,"import org.assertj.core.api.Assertions;
import org.assertj.core.api.Assertions;

import java.util.Map;

public class MapAssertions {

    @org.junit.Test
    public void shouldAssertMapNotNull() {
        Assertions.assertThat(Map.of()).assertNotNull();
    }

    @org.junit.Test
    public void shouldAssertMapIsNotEmpty() {
        Map<String, String> map = Map.of(""key1"", ""value1"");
        Assertions.assertThat(map).isNotEmpty().asList();
    }

    @org.junit.Test
    public void shouldNotAssertEmptyMap() {
        Assertions.assertThat(Map.empty()).isNull();
    }

    @org.junit.Test
    public void shouldAssertMapIsNonEmpty() {
        Map<String, String> map = Map.of(""key1"", ""value1"");
        Assertions.assertThat(map).isNotEmpty().asList();
        // Assert that the list of entries is not empty.
        // Note: There is no direct assertion for a list in assertJ.
        // You can use org.assertj.core.util.CollectionsAssert.isNotEmpty() if you're using assertJ 3.x
    }

    @org.junit.Test
    public void shouldAssertMapHasPlaceholder() {
        Map<String, String> map = Map.of(""key1"", ""value1"");
        Assertions.assertThat(map).hasEntry(""key1"").withValue(""value1"");
    }

    @org.junit.Test
    public void shouldNotAssertEmptyMap() {
        Assertions.assertThat(Map.empty()).isNull();
    }

    @org.junit.Test
    public void shouldAssertMapIsNull() {
        Map<String, String> map = null;
        Assertions.assertThat(map).isNotNull();
    }
}"
191,"import org.junit.Before;
import org.junit.Test;
import static org.mockito.Mockito.mock;
import static org.mockito.Mockito.when;

public class NotificationControllerTest {

    private NotificationController notificationController;
    private ServerSession mockServerSession;
    private ServerMessage mockServerMessage;
    private HashMap<String, Object> testEventProperties;
    private String MOCK_SESSION_ID;

    @Before
    public void setUp() {
        // Create mock server session and message objects
        mockServerSession = mock(ServerSession.class);
        mockServerMessage = mock(ServerMessage.class);

        // Initialize event properties
        testEventProperties = new HashMap<>();
        testEventProperties.put(""session"", mockServerSession);
        testEventProperties.put(""message"", mockServerMessage);
    }

    @Before
    public void tearDown() {
        notificationController = null;
    }

    @Test(expected = NullPointerException.class)
    public void testDeregisterUserSessionWithNullServerSessonThrowsException() {
        // Test case for: testDeregisterUserSessionWithNullServerSessonThrowsException
        when(mockServerSession.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.deregisterUserSession(null, MOCK_SESSION_ID);
    }

    @Test(expected = NullPointerException.class)
    public void testRegisterUserSessionWithNullServerSessionIdThrowsException() {
        // Test case for: testRegisterUserSessionWithNullServerSessionIdThrowsException
        when(mockServerMessage.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.registerUserSession(null, mockServerMessage);
    }

    @Test(expected = NullPointerException.class)
    public void testDeletePersistentNotificationThrowsIllegalArgumentOnNullServerSession() {
        // Test case for: testDeletePersistentNotificationThrowsIllegalArgumentOnNullServerSession
        when(mockServerSession.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.deletePersistentNotification(null, mockServerMessage);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testHandleEventThrowsIllegalArgumentExceptionOnEmptyUser() {
        // Test case for: testHandleEventThrowsIllegalArgumentExceptionOnEmptyApplication
        when(testEventProperties.get(""session"")).thenReturn(mock(ServerSession.class));
        
        notificationController.handleEvent(testEventProperties, null);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testDeregisterUserSessionWithNullServerSessionIdThrowsException() {
        // Test case for: testDeregisterUserSessionWithNullServerSessionIdThrowsException
        when(mockServerMessage.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.deregisterUserSession(null, mockServerMessage);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testHandleEventThrowsIllegalArgumentExceptionOnEmptyTitle() {
        // Test case for: testHandleEventThrowsIllegalArgumentExceptionOnNullTitle
        when(testEventProperties.get(""message"")).thenReturn(mock(ServerMessage.class));
        
        notificationController.handleEvent(testEventProperties, null);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testHandleEventThrowsIllegalArgumentExceptionOnNullTitle() {
        // Test case for: testHandleEventThrowsIllegalArgumentExceptionOnNullTitle
        when(testEventProperties.get(""message"")).thenReturn(mock(ServerMessage.class));
        
        notificationController.handleEvent(testEventProperties, null);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testRegisterUserSessionWithEmptyServerSessionIdThrowsException() {
        // Test case for: testRegisterUserSessionWithEmptyServerSessionIdThrowsException
        when(mockServerMessage.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.registerUserSession("""", mockServerMessage);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testDeregisterUserSessionWithNullServerSessonThrowsException() {
        // Test case for: testDeregisterUserSessionWithNullServerSessonThrowsException
        when(mockServerSession.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.deregisterUserSession(null, mockServerMessage);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testDeletePersistentNotificationThrowsIllegalArgumentOnEmptyTitle() {
        // Test case for: testDeregisterUserSessionWithNullServerSessionIdThrowsException
        when(mockServerSession.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.deletePersistentNotification(null, mockServerMessage);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testDeletePersistentNotificationThrowsIllegalArgumentOnNullUserId() {
        // Test case for: testDeletePersistentNotificationThrowsIllegalArgumentOnNullUserId
        when(mockServerSession.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.deletePersistentNotification(null, mockServerMessage);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testHandleEventThrowsIllegalArgumentExceptionOnEmptyMessage() {
        // Test case for: testHandleEventThrowsIllegalArgumentExceptionOnEmptyMessage
        when(testEventProperties.get(""message"")).thenReturn(mock(ServerMessage.class));
        
        notificationController.handleEvent(testEventProperties, null);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testHandleEventThrowsIllegalArgumentExceptionOnNullApplication() {
        // Test case for: testHandleEventThrowsIllegalArgumentExceptionOnNullApplication
        when(testEventProperties.get(""session"")).thenReturn(mock(ServerSession.class));
        
        notificationController.handleEvent(testEventProperties, null);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testDeletePersistentNotificationThrowsIllegalArgumentOnNullUser() {
        // Test case for: testDeletePersistentNotificationThrowsIllegalArgumentOnNullUser
        when(mockServerMessage.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.deletePersistentNotification(null, mockServerMessage);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testRegisterUserSessionWithEmptyMessageIdThrowsException() {
        // Test case for: testRegisterUserSessionWithEmptyMessageIdThrowsException
        when(mockServerMessage.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.registerUserSession(null, mockServerMessage);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testDeletePersistentNotificationThrowsIllegalArgumentOnNullApplication() {
        // Test case for: testDeletePersistentNotificationThrowsIllegalArgumentOnNullApplication
        when(mockServerMessage.getId()).thenReturn(MOCK_SESSION_ID);
        
        notificationController.deletePersistentNotification(null, mockServerMessage);
    }

}"
192,"import java.util.ArrayList;
import java.util.List;

public class UndoManager {
    private List<JPanel> undoStack;
    private List<JPanel> redoStack;

    public UndoManager() {
        this.undoStack = new ArrayList<>();
        this.redoStack = new ArrayList<>();
    }

    // Add a panel to the undo stack
    public void addUndo(JPanel panel) {
        if (!isStarted()) {
            throw new IllegalStateException(""Wizard has not started yet."");
        }
        
        // Clear redo stack when adding to undo stack
        redoStack.clear();
        undoStack.add(panel);
    }

    // Add a panel to the redo stack
    public void addRedo(JPanel panel) {
        if (isFinished()) {
            throw new IllegalStateException(""Wizard has finished already."");
        }
        
        // Clear undo stack when adding to redo stack
        undoStack.clear();
        redoStack.add(panel);
    }

    // Undo the last action performed
    public void undo() {
        if (undoStack.isEmpty()) {
            return;
        }
        
        redoStack.addAll(undoStack);
        undoStack.remove(undoStack.size() - 1);
    }

    // Redo the last undone action
    public void redo() {
        if (redoStack.isEmpty()) {
            throw new IllegalStateException(""No actions to redo."");
        }
        
        undoStack.addAll(redoStack);
        redoStack.clear();
    }

    // Check if an action can be undone or redone
    public boolean isUndoable() {
        return !undoStack.isEmpty();
    }

    // Check if an action can be redoed
    public boolean isRedoable() {
        return !redoStack.isEmpty();
    }

    // Get the current undo step
    public int getUndoStep() {
        return undoStack.size() == 0 ? -1 : undoStack.size() - 1;
    }

    // Get the current redo step
    public int getRedoStep() {
        return redoStack.size() == 0 ? -1 : redoStack.size() - 1;
    }

    private boolean isStarted() {
        // Implementation to check if the wizard has started
        // Replace with actual logic based on your application's requirements
        return true; // Assuming the wizard has started
    }

    private boolean isFinished() {
        // Implementation to check if the wizard has finished
        // Replace with actual logic based on your application's requirements
        return false; // Assuming the wizard has not finished yet
    }
}"
193,"import java.util.Comparator;

public class TagComparator implements Comparator<String> {

    @Override
    public int compare(String tag1, String tag2) {
        if (tag1 == null && tag2 != null) {
            return -1;
        } else if (tag1 != null && tag2 == null) {
            return 1;
        }

        // split the tags into key and value
        String[] parts1 = splitTag(tag1);
        String[] parts2 = splitTag(tag2);

        for (int i = 0; i < Math.min(parts1.length, parts2.length); i++) {
            if (!parts1[i].equals(parts2[i])) {
                return parts1[i].compareTo(parts2[i]);
            }
        }

        // compare lengths
        return Integer.compare(parts1.length, parts2.length);
    }

    private String[] splitTag(String tag) {
        int colonIndex = tag.indexOf(':');
        if (colonIndex == -1) {
            throw new IllegalArgumentException(""Invalid tag format: "" + tag);
        }
        return new String[]{tag.substring(0, colonIndex), tag.substring(colonIndex + 1)};
    }

    public static void main(String[] args) {
        TagComparator comparator = new TagComparator();
        
        // comparison
        System.out.println(comparator.compare(""String value"", ""String key""));
        System.out.println(comparator.compare(""getKey"", ""getValue""));
        System.out.println(comparator.compare(""toString"", ""toString""));
    }
}"
194,"public class Spacing {
    private float[][] mDefaultSpacing;
    private int[] mFlagsMap;

    public Spacing(int HORIZONTAL, int VERTICAL) {
        mDefaultSpacing = new float[2][];
        mDefaultSpacing[HORIZONTAL] = new float[]{0.0f};
        mDefaultSpacing[VERTICAL] = new float[]{0.0f};

        mFlagsMap = new int[] {HORIZONTAL, VERTICAL};
    }

    public void set(int direction, float[] spacingArray) {
        if (spacingArray == null || spacingArray.length != 2) {
            throw new IllegalArgumentException(""Invalid spacing array"");
        }

        for (int i = 0; i < mFlagsMap.length; i++) {
            int index = mFlagsMap[i];
            if (direction == index) {
                mDefaultSpacing[index] = spacingArray;
                break;
            }
        }
    }

    public float[] get() {
        return mDefaultSpacing[HORIZONTAL];
    }

    public void reset(int HORIZONTAL, float[] newFullSpacingArray) {
        for (int i = 0; i < mFlagsMap.length; i++) {
            int index = mFlagsMap[i];
            if (index == HORIZONTAL) {
                mDefaultSpacing[index] = newFullSpacingArray;
            }
        }
    }

    public float getRaw() {
        return mDefaultSpacing[HORIZONTAL][0];
    }

    public float getWithFallback(int direction) {
        for (int i = 0; i < mFlagsMap.length; i++) {
            int index = mFlagsMap[i];
            if (direction == index) {
                return mDefaultSpacing[index][0];
            }
        }

        // Return the default spacing value
        return mDefaultSpacing[HORIZONTAL][0];
    }
}"
195,"import java.io.File;
import java.net.URL;
import java.util.*;

public class ClasspathScanner {

    public static final String ALL_CLASS_FILES = ""all"";
    public static final String CLASSPATH_URL_SCHEME = ""http"";
    public static final String ALL_FILES = ""ALL"";
    public static final String WILDCARD = ""*.*"";
    private static final String[] PACKAGES_TO_SKIP = {""com.example"", ""java""};

    private Set<String> parsePackages;

    public ClasspathScanner(String classpathUrl) {
        this.parsePackages = new HashSet<>();
        this.classpathUrl = CLASSPATH_URL_SCHEME + "":"" + classpathUrl;
    }

    private static final String CLASSPATH_FILE_SEPARATOR = File.separator;

    private String classpathUrl;

    private List<URL> findResourcesInternal(List<String> packageToSkip) {
        List<URL> urls = new ArrayList<>();

        if (packageToSkip == null || packageToSkip.isEmpty()) {
            return urls;
        }

        for (String packageName : packageToSkip) {
            File directory = new File(classpathUrl).getParentFile();

            while (directory != null && !directory.equals(directory.getParent())) {
                URL[] URLs = ClasspathScanner.class.getClassLoader().getResourceAll(packageName);
                if (URLS != null) {
                    for (URL url : URLs) {
                        urls.add(url);
                    }
                }

                directory = directory.getParentFile();
            }
        }

        return urls;
    }

    public List<URL> findResources() {
        return findResourcesInternal(null);
    }

    public Map<Class<? extends Annotation>, Collection<Class<?>>> findClassesInternal(Map<Class<? extends Annotation>, Collection<Class<?>>> classesMap) {
        Map<Class<? extends Annotation>, Collection<Class<?>>> parsedClasses = new HashMap<>();

        for (Class<? extends Annotation> clazz : classesMap.keySet()) {
            List<String> packageToSkip = getPackageToSkip(clazz);

            if (!packageToSkip.isEmpty()) {
                continue;
            }

            String className = getAllClassNames(clazz);
            List<URL> resources = findResourcesInternal(packageToSkip);
            parsedClasses.put(clazz, getClasses(resources, className));
        }

        return parsedClasses;
    }

    public Map<Class<? extends Annotation>, Collection<Class<?>>> findClasses() {
        Map<Class<? extends Annotation>, Collection<Class<?>>> classesMap = new HashMap<>();

        for (Class<?> clazz : ClasspathScanner.class.getClassLoader().loadAllClasses()) {
            classesMap.put(ClassAnnotationUtil.getAnnotation(clazz), getClassesByPackage(findResourcesInternal(null), getPackageNames(clazz)));
        }

        return findClassesInternal(classesMap);
    }

    public Map<Class<? extends Annotation>, Collection<Class<?>>> findClasses() {
        throw new UnsupportedOperationException(""Method not implemented"");
    }

    public Map<Class<? extends Annotation>, Collection<Class<?>>> findClasses() {
        throw new UnsupportedOperationException(""Method not implemented"");
    }

    public Map<Class<? extends Annotation>, Collection<Class<?>>> findClasses() {
        throw new UnsupportedOperationException(""Method not implemented"");
    }

    public List<URL> getClassesByPackage(List<URL> resources, String packageName) {
        List<URL> urls = new ArrayList<>();

        for (URL resource : resources) {
            if (resource.getProtocol().equals(CLASSPATH_URL_SCHEME)) {
                urls.add(resource);
            }
        }

        return findClassNames(urls, packageName);
    }

    public List<String> getPackageToSkip(Class<?> clazz) {
        if (!isAnnotationPresent(clazz, skipAnnotation())) {
            return new ArrayList<>();
        }

        return Arrays.asList(PACKAGES_TO_SKIP);
    }

    private String getAllClassNames(Class<?> clazz) {
        Set<String> classNames = new HashSet<>();

        for (Class<?> sub : ClasspathScanner.class.getClassLoader().loadAllClasses()) {
            if (!sub.equals(clazz)) {
                String name = sub.getName();

                if (!name.startsWith(""java."")) {
                    classNames.add(name);
                }
            }
        }

        return ALL_CLASS_FILES;
    }

    private List<String> getPackageNames(Class<?> clazz) {
        Set<String> packageNames = new HashSet<>();

        for (Class<?> sub : ClasspathScanner.class.getClassLoader().loadAllClasses()) {
            if (!sub.equals(clazz)) {
                String name = sub.getName();

                if (name.startsWith(""java."")) {
                    String packageName = name.substring(5);

                    packageNames.add(packageName);
                }
            }
        }

        return ALL_FILES;
    }

    private List<String> findClassNames(List<URL> resources, String packageName) {
        List<String> classNames = new ArrayList<>();

        for (URL resource : resources) {
            if (resource.getProtocol().equals(CLASSPATH_URL_SCHEME)) {
                String fileName = resource.getFile();

                while (!fileName.equals(ALL_FILES)) {
                    int dotIndex = fileName.lastIndexOf('.');

                    if (dotIndex == -1 || !fileName.substring(dotIndex).endsWith(WILDCARD)) {
                        continue;
                    }

                    classNames.add(fileName.substring(0, dotIndex));
                    fileName = fileName.substring(dotIndex + 1);
                }
            }
        }

        return classNames;
    }

    private static class ClassAnnotationUtil {

        public static <T extends Annotation> T getAnnotation(Class<?> clazz) {
            return clazz.isAnnotationPresent(T.class) ? clazz.cast() : null;
        }
    }

    private static class SkipAnnotation {
        // No annotation, so we don't need to define any
    }

    private static final String skipAnnotation = SkipAnnotation.class.getCanonicalName();
}"
196,"import java.util.*;

public class Node {
    private String open;
    private String expression;
    private String pi;
    private String text;
    private short type;
    private String empty;
    private Map<String, String> uri2Prefix;
    private Map<QName, Level> attributes;
    private Deque<Level> path;
    private String sep;
    private String comment;
    private String xpath;
    private List<Level> children;
    private QName name;

    public Node() {
        this.open = ""OPEN"";
        this.expression = """";
        this.pi = ""PI"";
        this.text = """";
        this.type = 0;
        this.empty = ""EMPTY"";
        this.uri2Prefix = new HashMap<>();
        this.attributes = new HashMap<>();
        this.path = new ArrayDeque<>();
        this.sep = ""SEP"";
        this.comment = """";
        this.xpath = """";
        this.children = new ArrayList<>();
        this.name = null;
    }

    // getter and setter methods

    public String getOpen() {
        return open;
    }

    public void setOpen(String open) {
        this.open = open;
    }

    public String getExpression() {
        return expression;
    }

    public void setExpression(String expression) {
        this.expression = expression;
    }

    public String getPi() {
        return pi;
    }

    public void setPi(String pi) {
        this.pi = pi;
    }

    public String getText() {
        return text;
    }

    public void setText(String text) {
        this.text = text;
    }

    public short getType() {
        return type;
    }

    public void setType(short type) {
        this.type = type;
    }

    public String getEmpty() {
        return empty;
    }

    public void setEmpty(String empty) {
        this.empty = empty;
    }

    public Map<String, String> getUri2Prefix() {
        return uri2Prefix;
    }

    public void setUri2Prefix(Map<String, String> uri2Prefix) {
        this.uri2Prefix = uri2Prefix;
    }

    public Map<QName, Level> getAttributes() {
        return attributes;
    }

    public void setAttributes(Map<QName, Level> attributes) {
        this.attributes = attributes;
    }

    public Deque<Level> getPath() {
        return path;
    }

    public void setPath(Deque<Level> path) {
        this.path = path;
    }

    public String getSep() {
        return sep;
    }

    public void setSep(String sep) {
        this.sep = sep;
    }

    public String getComment() {
        return comment;
    }

    public void setComment(String comment) {
        this.comment = comment;
    }

    public String getXPath() {
        return xpath;
    }

    public void setXPath(String xpath) {
        this.xpath = xpath;
    }

    public List<Level> getChildren() {
        return children;
    }

    public void setChildren(List<Level> children) {
        this.children = children;
    }

    public QName getName() {
        return name;
    }

    public void setName(QName name) {
        this.name = name;
    }

    // add knowledge about a single attribute of the current node

    public void addToAttributes(Map<String, String> invert, short type, String attrValue) {
        if (!invert.containsKey(attrValue)) {
            invert.put(attrValue, type);
        }
    }

    // other methods for traversing and manipulating the tree structure
}"
197,"import java.util.List;

public class ContentTypeResolver {
    private final String defaultContentTypeProperty;
    private final List<ContentTypeRule> rules;

    public ContentTypeResolver(String defaultContentTypeProperty, List<ContentTypeRule> rules) {
        this.defaultContentTypeProperty = defaultContentTypeProperty;
        this.rules = rules;
    }

    // Adds a new rule to the resolver
    public void addRule(ContentTypeRule rule) {
        rules.add(rule);
    }

    // Tries all registered rules in turn until the first matching rule is found
    public String resolveContentType(String message) {
        for (ContentTypeRule rule : rules) {
            if (rule.matches(message)) {
                return rule.getContentType();
            }
        }
        
        // If no rule matches, returns the default content type property
        return getDefaultContentTypeProperty();
    }

    // Returns the default content type property if no matching rule is found
    private String getDefaultContentTypeProperty() {
        return defaultContentTypeProperty;
    }
}"
